Added: 2020-05-24T02:48:57.126Z
TickerStatistics[symbol=STRATBNB,priceChange=0.00000000,priceChangePercent=0,weightedAvgPrice=0,prevClosePrice=0.01900000,lastPrice=0.00000000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00000000,highPrice=0.00000000,lowPrice=0.00000000,volume=0.00000000,openTime=1589085675303,closeTime=1589172075303,firstId=-1,lastId=-1,count=0]
TickerStatistics[symbol=MBLBTC,priceChange=0.00000000,priceChangePercent=0.000,weightedAvgPrice=0.00000017,prevClosePrice=0.00000017,lastPrice=0.00000017,bidPrice=0.00000016,askPrice=0.00000017,openPrice=0.00000017,highPrice=0.00000017,lowPrice=0.00000016,volume=80610527.00000000,openTime=1590202084416,closeTime=1590288484416,firstId=101877,lastId=102383,count=507]
TickerStatistics[symbol=BNBBULLUSDT,priceChange=0.00000000,priceChangePercent=0,weightedAvgPrice=0,prevClosePrice=57.21000000,lastPrice=0.00000000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00000000,highPrice=0.00000000,lowPrice=0.00000000,volume=0.00000000,openTime=1589085688332,closeTime=1589172088332,firstId=-1,lastId=-1,count=0]
TickerStatistics[symbol=BNBBULLBUSD,priceChange=0.00000000,priceChangePercent=0,weightedAvgPrice=0,prevClosePrice=58.37000000,lastPrice=0.00000000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00000000,highPrice=0.00000000,lowPrice=0.00000000,volume=0.00000000,openTime=1589085688464,closeTime=1589172088464,firstId=-1,lastId=-1,count=0]
TickerStatistics[symbol=BNBBEARUSDT,priceChange=0.00000000,priceChangePercent=0,weightedAvgPrice=0,prevClosePrice=58.61000000,lastPrice=0.00000000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00000000,highPrice=0.00000000,lowPrice=0.00000000,volume=0.00000000,openTime=1589085688659,closeTime=1589172088659,firstId=-1,lastId=-1,count=0]
TickerStatistics[symbol=BNBBEARBUSD,priceChange=0.00000000,priceChangePercent=0,weightedAvgPrice=0,prevClosePrice=57.21000000,lastPrice=0.00000000,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00000000,highPrice=0.00000000,lowPrice=0.00000000,volume=0.00000000,openTime=1589085688979,closeTime=1589172088979,firstId=-1,lastId=-1,count=0]
TickerStatistics[symbol=USDCTUSD,priceChange=-0.00030000,priceChangePercent=-0.030,weightedAvgPrice=0.99984785,prevClosePrice=1.00020000,lastPrice=0.99960000,bidPrice=0.99960000,askPrice=1.00030000,openPrice=0.99990000,highPrice=1.00080000,lowPrice=0.99960000,volume=2480.97000000,openTime=1590188813594,closeTime=1590275213594,firstId=333183,lastId=333196,count=14]
TickerStatistics[symbol=ZRXETH,priceChange=-0.00000074,priceChangePercent=-0.046,weightedAvgPrice=0.00159274,prevClosePrice=0.00159496,lastPrice=0.00159486,bidPrice=0.00158970,askPrice=0.00159512,openPrice=0.00159560,highPrice=0.00163198,lowPrice=0.00157000,volume=353192.00000000,openTime=1590202111138,closeTime=1590288511138,firstId=4349492,lastId=4350525,count=1034]
TickerStatistics[symbol=USDTZAR,priceChange=-0.01100000,priceChangePercent=-0.059,weightedAvgPrice=18.69164273,prevClosePrice=18.64300000,lastPrice=18.60200000,bidPrice=18.58800000,askPrice=18.67800000,openPrice=18.61300000,highPrice=18.73500000,lowPrice=18.58000000,volume=2602.80000000,openTime=1590202027047,closeTime=1590288427047,firstId=11658,lastId=11703,count=46]
TickerStatistics[symbol=USDTTRY,priceChange=-0.00500000,priceChangePercent=-0.073,weightedAvgPrice=6.89009522,prevClosePrice=6.87800000,lastPrice=6.88000000,bidPrice=6.88000000,askPrice=6.88600000,openPrice=6.88500000,highPrice=6.90400000,lowPrice=6.86100000,volume=285258.47000000,openTime=1590202086220,closeTime=1590288486220,firstId=209155,lastId=211752,count=2598]
TickerStatistics[symbol=NAVBTC,priceChange=-0.00000001,priceChangePercent=-0.081,weightedAvgPrice=0.00001275,prevClosePrice=0.00001243,lastPrice=0.00001239,bidPrice=0.00001239,askPrice=0.00001243,openPrice=0.00001240,highPrice=0.00001332,lowPrice=0.00001229,volume=2200691.00000000,openTime=1590202081366,closeTime=1590288481366,firstId=4221320,lastId=4224974,count=3655]
TickerStatistics[symbol=ALGOBNB,priceChange=-0.00001000,priceChangePercent=-0.082,weightedAvgPrice=0.01230132,prevClosePrice=0.01226000,lastPrice=0.01225000,bidPrice=0.01223000,askPrice=0.01225000,openPrice=0.01226000,highPrice=0.01264000,lowPrice=0.01207000,volume=515901.30000000,openTime=1590202113807,closeTime=1590288513807,firstId=903341,lastId=905436,count=2096]
TickerStatistics[symbol=USDTRUB,priceChange=-0.07900000,priceChangePercent=-0.112,weightedAvgPrice=70.80583062,prevClosePrice=70.87900000,lastPrice=70.72100000,bidPrice=70.72100000,askPrice=70.93200000,openPrice=70.80000000,highPrice=71.11700000,lowPrice=70.55700000,volume=82136.80000000,openTime=1590202078672,closeTime=1590288478672,firstId=164321,lastId=165218,count=898]
TickerStatistics[symbol=EURBUSD,priceChange=-0.00140000,priceChangePercent=-0.130,weightedAvgPrice=1.07696141,prevClosePrice=1.07950000,lastPrice=1.07670000,bidPrice=1.07680000,askPrice=1.07810000,openPrice=1.07810000,highPrice=1.08000000,lowPrice=1.07400000,volume=79448.82000000,openTime=1590201905519,closeTime=1590288305519,firstId=268690,lastId=269918,count=1229]
TickerStatistics[symbol=XTZUSDT,priceChange=-0.00400000,priceChangePercent=-0.142,weightedAvgPrice=2.77064138,prevClosePrice=2.81360000,lastPrice=2.80960000,bidPrice=2.80830000,askPrice=2.81120000,openPrice=2.81360000,highPrice=2.83060000,lowPrice=2.72590000,volume=2790997.61000000,openTime=1590202114859,closeTime=1590288514859,firstId=8295461,lastId=8320647,count=25187]
TickerStatistics[symbol=BRDBNB,priceChange=-0.00001000,priceChangePercent=-0.145,weightedAvgPrice=0.00678659,prevClosePrice=0.00690000,lastPrice=0.00690000,bidPrice=0.00687000,askPrice=0.00690000,openPrice=0.00691000,highPrice=0.00691000,lowPrice=0.00666000,volume=121398.30000000,openTime=1590202102774,closeTime=1590288502774,firstId=522413,lastId=522722,count=310]
TickerStatistics[symbol=XMRETH,priceChange=-0.00044000,priceChangePercent=-0.146,weightedAvgPrice=0.30586059,prevClosePrice=0.30152000,lastPrice=0.30180000,bidPrice=0.30168000,askPrice=0.30185000,openPrice=0.30224000,highPrice=0.31269000,lowPrice=0.30156000,volume=1564.21700000,openTime=1590202108150,closeTime=1590288508150,firstId=2949669,lastId=2950473,count=805]
TickerStatistics[symbol=IOSTUSDT,priceChange=-0.00000600,priceChangePercent=-0.146,weightedAvgPrice=0.00397092,prevClosePrice=0.00410100,lastPrice=0.00409700,bidPrice=0.00409500,askPrice=0.00409700,openPrice=0.00410300,highPrice=0.00411900,lowPrice=0.00387800,volume=811622677.00000000,openTime=1590202112448,closeTime=1590288512448,firstId=5368368,lastId=5382962,count=14595]
TickerStatistics[symbol=DATABUSD,priceChange=-0.00011000,priceChangePercent=-0.154,weightedAvgPrice=0.07151038,prevClosePrice=0.07160000,lastPrice=0.07149000,bidPrice=0.07142000,askPrice=0.07190000,openPrice=0.07160000,highPrice=0.07222000,lowPrice=0.07056000,volume=632877.30000000,openTime=1590202114381,closeTime=1590288514381,firstId=80158,lastId=80986,count=829]
TickerStatistics[symbol=BUSDTRY,priceChange=-0.01300000,priceChangePercent=-0.189,weightedAvgPrice=6.86828117,prevClosePrice=6.87800000,lastPrice=6.86500000,bidPrice=6.87600000,askPrice=6.89000000,openPrice=6.87800000,highPrice=6.90400000,lowPrice=6.85500000,volume=56236.30000000,openTime=1590202011214,closeTime=1590288411214,firstId=30855,lastId=30913,count=59]
TickerStatistics[symbol=NEOBNB,priceChange=-0.00120000,priceChangePercent=-0.194,weightedAvgPrice=0.61880465,prevClosePrice=0.61960000,lastPrice=0.61840000,bidPrice=0.61790000,askPrice=0.61970000,openPrice=0.61960000,highPrice=0.62600000,lowPrice=0.60990000,volume=1851.82000000,openTime=1590202091347,closeTime=1590288491347,firstId=2600592,lastId=2601025,count=434]
TickerStatistics[symbol=MBLBNB,priceChange=-0.00000020,priceChangePercent=-0.216,weightedAvgPrice=0.00009165,prevClosePrice=0.00009260,lastPrice=0.00009240,bidPrice=0.00009230,askPrice=0.00009310,openPrice=0.00009260,highPrice=0.00009490,lowPrice=0.00008900,volume=87731816.00000000,openTime=1590202099064,closeTime=1590288499064,firstId=111343,lastId=115518,count=4176]
TickerStatistics[symbol=USDSUSDT,priceChange=-0.00220000,priceChangePercent=-0.220,weightedAvgPrice=0.99873130,prevClosePrice=0.99990000,lastPrice=0.99770000,bidPrice=0.99780000,askPrice=0.99980000,openPrice=0.99990000,highPrice=1.00000000,lowPrice=0.99760000,volume=8966.50000000,openTime=1590201877899,closeTime=1590288277899,firstId=242810,lastId=242834,count=25]
TickerStatistics[symbol=BUSDIDRT,priceChange=-33.00,priceChangePercent=-0.220,weightedAvgPrice=15001.44,prevClosePrice=15000.00,lastPrice=14967.00,bidPrice=14962.00,askPrice=14999.00,openPrice=15000.00,highPrice=15044.00,lowPrice=14946.00,volume=1026.55000000,openTime=1590202114114,closeTime=1590288514114,firstId=3593,lastId=3617,count=25]
TickerStatistics[symbol=EURUSDT,priceChange=-0.00240000,priceChangePercent=-0.223,weightedAvgPrice=1.07658237,prevClosePrice=1.07980000,lastPrice=1.07560000,bidPrice=1.07620000,askPrice=1.07880000,openPrice=1.07800000,highPrice=1.07950000,lowPrice=1.07370000,volume=205466.13000000,openTime=1590201674319,closeTime=1590288074319,firstId=245137,lastId=246597,count=1461]
TickerStatistics[symbol=EOSBUSD,priceChange=-0.00600000,priceChangePercent=-0.231,weightedAvgPrice=2.57612646,prevClosePrice=2.60030000,lastPrice=2.59540000,bidPrice=2.58920000,askPrice=2.59230000,openPrice=2.60140000,highPrice=2.60990000,lowPrice=2.54500000,volume=70435.95000000,openTime=1590202112827,closeTime=1590288512827,firstId=221261,lastId=222119,count=859]
TickerStatistics[symbol=FTTBNB,priceChange=-0.00040000,priceChangePercent=-0.231,weightedAvgPrice=0.17288468,prevClosePrice=0.17260000,lastPrice=0.17270000,bidPrice=0.17250000,askPrice=0.17300000,openPrice=0.17310000,highPrice=0.17320000,lowPrice=0.17250000,volume=1555.89000000,openTime=1590201912796,closeTime=1590288312796,firstId=152416,lastId=152458,count=43]
TickerStatistics[symbol=TROYBNB,priceChange=-0.00000040,priceChangePercent=-0.236,weightedAvgPrice=0.00016766,prevClosePrice=0.00017040,lastPrice=0.00016910,bidPrice=0.00016910,askPrice=0.00016950,openPrice=0.00016950,highPrice=0.00017120,lowPrice=0.00016260,volume=6480745.00000000,openTime=1590201041774,closeTime=1590287441774,firstId=278455,lastId=279048,count=594]
TickerStatistics[symbol=WANETH,priceChange=-0.00000200,priceChangePercent=-0.237,weightedAvgPrice=0.00084134,prevClosePrice=0.00084300,lastPrice=0.00084100,bidPrice=0.00084000,askPrice=0.00084200,openPrice=0.00084300,highPrice=0.00085600,lowPrice=0.00083200,volume=118058.40000000,openTime=1590202087465,closeTime=1590288487465,firstId=3430774,lastId=3432763,count=1990]
TickerStatistics[symbol=LTCUSDT,priceChange=-0.11000000,priceChangePercent=-0.247,weightedAvgPrice=44.08449023,prevClosePrice=44.49000000,lastPrice=44.38000000,bidPrice=44.36000000,askPrice=44.38000000,openPrice=44.49000000,highPrice=44.61000000,lowPrice=43.67000000,volume=242643.61598000,openTime=1590202113364,closeTime=1590288513364,firstId=49756145,lastId=49794443,count=38299]
TickerStatistics[symbol=ONGBTC,priceChange=-0.00000003,priceChangePercent=-0.260,weightedAvgPrice=0.00001124,prevClosePrice=0.00001153,lastPrice=0.00001151,bidPrice=0.00001151,askPrice=0.00001155,openPrice=0.00001154,highPrice=0.00001165,lowPrice=0.00001089,volume=2473612.00000000,openTime=1590201895863,closeTime=1590288295863,firstId=2953963,lastId=2957966,count=4004]
TickerStatistics[symbol=ENJBTC,priceChange=-0.00000005,priceChangePercent=-0.262,weightedAvgPrice=0.00001902,prevClosePrice=0.00001907,lastPrice=0.00001902,bidPrice=0.00001900,askPrice=0.00001902,openPrice=0.00001907,highPrice=0.00001940,lowPrice=0.00001861,volume=18029463.00000000,openTime=1590202103897,closeTime=1590288503897,firstId=16775990,lastId=16795295,count=19306]
TickerStatistics[symbol=CHZBNB,priceChange=-0.00000150,priceChangePercent=-0.264,weightedAvgPrice=0.00057201,prevClosePrice=0.00056800,lastPrice=0.00056660,bidPrice=0.00056830,askPrice=0.00057310,openPrice=0.00056810,highPrice=0.00057880,lowPrice=0.00056600,volume=1088395.00000000,openTime=1590202112990,closeTime=1590288512990,firstId=468167,lastId=468319,count=153]
TickerStatistics[symbol=DATAUSDT,priceChange=-0.00020000,priceChangePercent=-0.278,weightedAvgPrice=0.07151853,prevClosePrice=0.07180000,lastPrice=0.07166000,bidPrice=0.07165000,askPrice=0.07175000,openPrice=0.07186000,highPrice=0.07207000,lowPrice=0.07055000,volume=3056068.30000000,openTime=1590202051880,closeTime=1590288451880,firstId=420657,lastId=422648,count=1992]
TickerStatistics[symbol=EOSTUSD,priceChange=-0.00760000,priceChangePercent=-0.293,weightedAvgPrice=2.56579757,prevClosePrice=2.59760000,lastPrice=2.58500000,bidPrice=2.58750000,askPrice=2.59600000,openPrice=2.59260000,highPrice=2.60930000,lowPrice=2.54640000,volume=6594.94000000,openTime=1590202108369,closeTime=1590288508369,firstId=429228,lastId=429345,count=118]
TickerStatistics[symbol=EVXETH,priceChange=-0.00000260,priceChangePercent=-0.306,weightedAvgPrice=0.00084546,prevClosePrice=0.00085990,lastPrice=0.00084810,bidPrice=0.00084500,askPrice=0.00084900,openPrice=0.00085070,highPrice=0.00085990,lowPrice=0.00083500,volume=137864.00000000,openTime=1590201881304,closeTime=1590288281304,firstId=1670363,lastId=1670855,count=493]
TickerStatistics[symbol=EOSPAX,priceChange=-0.00840000,priceChangePercent=-0.323,weightedAvgPrice=2.57577050,prevClosePrice=2.60160000,lastPrice=2.59420000,bidPrice=2.58730000,askPrice=2.59420000,openPrice=2.60260000,highPrice=2.61080000,lowPrice=2.54770000,volume=11930.15000000,openTime=1590202112947,closeTime=1590288512947,firstId=872279,lastId=872403,count=125]
TickerStatistics[symbol=RENBNB,priceChange=-0.00001500,priceChangePercent=-0.326,weightedAvgPrice=0.00470979,prevClosePrice=0.00462400,lastPrice=0.00458500,bidPrice=0.00000000,askPrice=0.00000000,openPrice=0.00460000,highPrice=0.00487100,lowPrice=0.00457000,volume=96416.00000000,openTime=1589457671965,closeTime=1589544071965,firstId=490150,lastId=490422,count=273]
TickerStatistics[symbol=BCHUSDT,priceChange=-0.81000000,priceChangePercent=-0.341,weightedAvgPrice=235.17396282,prevClosePrice=237.36000000,lastPrice=236.52000000,bidPrice=236.47000000,askPrice=236.52000000,openPrice=237.33000000,highPrice=240.00000000,lowPrice=231.96000000,volume=81957.25448000,openTime=1590202113782,closeTime=1590288513782,firstId=21407188,lastId=21459624,count=52437]
TickerStatistics[symbol=ADAETH,priceChange=-0.00000092,priceChangePercent=-0.343,weightedAvgPrice=0.00026601,prevClosePrice=0.00026703,lastPrice=0.00026701,bidPrice=0.00026668,askPrice=0.00026704,openPrice=0.00026793,highPrice=0.00026880,lowPrice=0.00026250,volume=6063841.00000000,openTime=1590202114858,closeTime=1590288514858,firstId=10518875,lastId=10520936,count=2062]
TickerStatistics[symbol=BCHBUSD,priceChange=-0.82000000,priceChangePercent=-0.346,weightedAvgPrice=235.04820588,prevClosePrice=237.43000000,lastPrice=236.42000000,bidPrice=236.41000000,askPrice=236.63000000,openPrice=237.24000000,highPrice=240.00000000,lowPrice=232.16000000,volume=1291.74196000,openTime=1590202114638,closeTime=1590288514638,firstId=361586,lastId=362990,count=1405]
TickerStatistics[symbol=WRXBNB,priceChange=-0.00002800,priceChangePercent=-0.347,weightedAvgPrice=0.00805164,prevClosePrice=0.00807000,lastPrice=0.00805000,bidPrice=0.00803500,askPrice=0.00805800,openPrice=0.00807800,highPrice=0.00819900,lowPrice=0.00798000,volume=394974.00000000,openTime=1590201950988,closeTime=1590288350988,firstId=441842,lastId=442368,count=527]
TickerStatistics[symbol=CDTETH,priceChange=-0.00000007,priceChangePercent=-0.352,weightedAvgPrice=0.00001922,prevClosePrice=0.00001988,lastPrice=0.00001981,bidPrice=0.00001978,askPrice=0.00001981,openPrice=0.00001988,highPrice=0.00001989,lowPrice=0.00001882,volume=4219688.00000000,openTime=1590202109107,closeTime=1590288509107,firstId=2165365,lastId=2166035,count=671]
TickerStatistics[symbol=VETETH,priceChange=-0.00000008,priceChangePercent=-0.358,weightedAvgPrice=0.00002230,prevClosePrice=0.00002237,lastPrice=0.00002229,bidPrice=0.00002231,askPrice=0.00002237,openPrice=0.00002237,highPrice=0.00002286,lowPrice=0.00002198,volume=36437073.00000000,openTime=1590202112564,closeTime=1590288512564,firstId=3357454,lastId=3359011,count=1558]
TickerStatistics[symbol=BCHTUSD,priceChange=-0.86000000,priceChangePercent=-0.362,weightedAvgPrice=235.89917880,prevClosePrice=237.61000000,lastPrice=236.45000000,bidPrice=236.41000000,askPrice=236.60000000,openPrice=237.31000000,highPrice=239.77000000,lowPrice=232.20000000,volume=857.80074000,openTime=1590202109389,closeTime=1590288509389,firstId=348265,lastId=348658,count=394]
TickerStatistics[symbol=GXSBTC,priceChange=-0.00000020,priceChangePercent=-0.372,weightedAvgPrice=0.00005455,prevClosePrice=0.00005376,lastPrice=0.00005356,bidPrice=0.00005334,askPrice=0.00005356,openPrice=0.00005376,highPrice=0.00005650,lowPrice=0.00005286,volume=367711.00000000,openTime=1590201959080,closeTime=1590288359080,firstId=5324152,lastId=5327203,count=3052]
TickerStatistics[symbol=XRPUSDC,priceChange=-0.00075000,priceChangePercent=-0.373,weightedAvgPrice=0.19991513,prevClosePrice=0.20116000,lastPrice=0.20022000,bidPrice=0.19999000,askPrice=0.20024000,openPrice=0.20097000,highPrice=0.20163000,lowPrice=0.19808000,volume=670488.70000000,openTime=1590202114366,closeTime=1590288514366,firstId=862975,lastId=863346,count=372]
TickerStatistics[symbol=BTCIDRT,priceChange=-524698.00,priceChangePercent=-0.379,weightedAvgPrice=137605618.88,prevClosePrice=138518300.00,lastPrice=138066777.00,bidPrice=137369689.00,askPrice=138176594.00,openPrice=138591475.00,highPrice=139680382.00,lowPrice=137112341.00,volume=0.87648400,openTime=1590200378263,closeTime=1590286778263,firstId=19358,lastId=19429,count=72]
TickerStatistics[symbol=EOSUSDC,priceChange=-0.01020000,priceChangePercent=-0.392,weightedAvgPrice=2.58170309,prevClosePrice=2.60450000,lastPrice=2.59190000,bidPrice=2.58890000,askPrice=2.59260000,openPrice=2.60210000,highPrice=2.61030000,lowPrice=2.54480000,volume=70620.01000000,openTime=1590202114766,closeTime=1590288514766,firstId=533956,lastId=534284,count=329]
TickerStatistics[symbol=ETHZAR,priceChange=-15.30000000,priceChangePercent=-0.392,weightedAvgPrice=3878.42698173,prevClosePrice=3898.10000000,lastPrice=3883.20000000,bidPrice=3841.50000000,askPrice=3900.00000000,openPrice=3898.50000000,highPrice=3898.50000000,lowPrice=3841.30000000,volume=0.91410000,openTime=1590202111821,closeTime=1590288511821,firstId=6270,lastId=6279,count=10]
TickerStatistics[symbol=XRPUSDT,priceChange=-0.00080000,priceChangePercent=-0.398,weightedAvgPrice=0.19970003,prevClosePrice=0.20083000,lastPrice=0.20003000,bidPrice=0.19998000,askPrice=0.20005000,openPrice=0.20083000,highPrice=0.20185000,lowPrice=0.19793000,volume=80070140.50000000,openTime=1590202114864,closeTime=1590288514864,firstId=59705345,lastId=59748338,count=42994]
TickerStatistics[symbol=BTCRUB,priceChange=-2629.00000000,priceChangePercent=-0.401,weightedAvgPrice=650309.79458337,prevClosePrice=654731.00000000,lastPrice=653000.00000000,bidPrice=651001.00000000,askPrice=653000.00000000,openPrice=655629.00000000,highPrice=659122.00000000,lowPrice=644286.00000000,volume=9.68303800,openTime=1590201971839,closeTime=1590288371839,firstId=235792,lastId=237201,count=1410]
TickerStatistics[symbol=CVCUSDT,priceChange=-0.00010000,priceChangePercent=-0.409,weightedAvgPrice=0.02390232,prevClosePrice=0.02442000,lastPrice=0.02436000,bidPrice=0.02429000,askPrice=0.02446000,openPrice=0.02446000,highPrice=0.02465000,lowPrice=0.02313000,volume=6755436.30000000,openTime=1590202090143,closeTime=1590288490143,firstId=252433,lastId=253782,count=1350]
TickerStatistics[symbol=EOSUSDT,priceChange=-0.01070000,priceChangePercent=-0.411,weightedAvgPrice=2.57380428,prevClosePrice=2.60110000,lastPrice=2.59040000,bidPrice=2.59040000,askPrice=2.59090000,openPrice=2.60110000,highPrice=2.61080000,lowPrice=2.54360000,volume=6980431.33000000,openTime=1590202114866,closeTime=1590288514866,firstId=51232139,lastId=51281490,count=49352]
TickerStatistics[symbol=AIONUSDT,priceChange=-0.00040000,priceChangePercent=-0.428,weightedAvgPrice=0.09418217,prevClosePrice=0.09370000,lastPrice=0.09300000,bidPrice=0.09290000,askPrice=0.09300000,openPrice=0.09340000,highPrice=0.09740000,lowPrice=0.09230000,volume=9699163.90000000,openTime=1590202090241,closeTime=1590288490241,firstId=586879,lastId=592062,count=5184]
TickerStatistics[symbol=NULSETH,priceChange=-0.00000500,priceChangePercent=-0.433,weightedAvgPrice=0.00113612,prevClosePrice=0.00115509,lastPrice=0.00115009,bidPrice=0.00114086,askPrice=0.00115229,openPrice=0.00115509,highPrice=0.00116983,lowPrice=0.00111475,volume=84354.00000000,openTime=1590202114678,closeTime=1590288514678,firstId=1412207,lastId=1412615,count=409]
TickerStatistics[symbol=XRPTRY,priceChange=-0.00600000,priceChangePercent=-0.434,weightedAvgPrice=1.37737299,prevClosePrice=1.38400000,lastPrice=1.37800000,bidPrice=1.37500000,askPrice=1.37900000,openPrice=1.38400000,highPrice=1.38400000,lowPrice=1.36300000,volume=111578.20000000,openTime=1590202084010,closeTime=1590288484010,firstId=71185,lastId=71472,count=288]
TickerStatistics[symbol=REPBTC,priceChange=-0.00000600,priceChangePercent=-0.438,weightedAvgPrice=0.00138120,prevClosePrice=0.00136700,lastPrice=0.00136300,bidPrice=0.00136300,askPrice=0.00136700,openPrice=0.00136900,highPrice=0.00141200,lowPrice=0.00135300,volume=28403.25900000,openTime=1590202036553,closeTime=1590288436553,firstId=5616054,lastId=5619234,count=3181]
TickerStatistics[symbol=XLMBNB,priceChange=-0.00001800,priceChangePercent=-0.439,weightedAvgPrice=0.00408535,prevClosePrice=0.00410400,lastPrice=0.00408600,bidPrice=0.00407200,askPrice=0.00408500,openPrice=0.00410400,highPrice=0.00411600,lowPrice=0.00405700,volume=300750.00000000,openTime=1590202106770,closeTime=1590288506770,firstId=2212004,lastId=2212259,count=256]
TickerStatistics[symbol=ADAUSDC,priceChange=-0.00025000,priceChangePercent=-0.445,weightedAvgPrice=0.05500647,prevClosePrice=0.05648000,lastPrice=0.05597000,bidPrice=0.05579000,askPrice=0.05586000,openPrice=0.05622000,highPrice=0.05623000,lowPrice=0.05422000,volume=1658427.00000000,openTime=1590202112016,closeTime=1590288512016,firstId=270872,lastId=271133,count=262]
TickerStatistics[symbol=NEOBTC,priceChange=-0.00000500,priceChangePercent=-0.446,weightedAvgPrice=0.00111214,prevClosePrice=0.00112200,lastPrice=0.00111600,bidPrice=0.00111500,askPrice=0.00111600,openPrice=0.00112100,highPrice=0.00112400,lowPrice=0.00109700,volume=146150.81000000,openTime=1590202112307,closeTime=1590288512307,firstId=32561080,lastId=32569342,count=8263]
TickerStatistics[symbol=ETHTUSD,priceChange=-0.96000000,priceChangePercent=-0.457,weightedAvgPrice=207.32892635,prevClosePrice=210.42000000,lastPrice=209.16000000,bidPrice=209.19000000,askPrice=209.38000000,openPrice=210.12000000,highPrice=210.97000000,lowPrice=204.82000000,volume=3104.19935000,openTime=1590202111603,closeTime=1590288511603,firstId=1354023,lastId=1355117,count=1095]
TickerStatistics[symbol=BQXETH,priceChange=-0.00000070,priceChangePercent=-0.469,weightedAvgPrice=0.00014917,prevClosePrice=0.00014870,lastPrice=0.00014860,bidPrice=0.00014860,askPrice=0.00015030,openPrice=0.00014930,highPrice=0.00015270,lowPrice=0.00014510,volume=542408.00000000,openTime=1590201196701,closeTime=1590287596701,firstId=1502178,lastId=1502689,count=512]
TickerStatistics[symbol=ENJETH,priceChange=-0.00000397,priceChangePercent=-0.471,weightedAvgPrice=0.00084321,prevClosePrice=0.00084204,lastPrice=0.00083810,bidPrice=0.00083615,askPrice=0.00083837,openPrice=0.00084207,highPrice=0.00086010,lowPrice=0.00082490,volume=813844.00000000,openTime=1590202112798,closeTime=1590288512798,firstId=4242470,lastId=4244180,count=1711]
TickerStatistics[symbol=XRPBUSD,priceChange=-0.00095000,priceChangePercent=-0.473,weightedAvgPrice=0.19982962,prevClosePrice=0.20086000,lastPrice=0.20004000,bidPrice=0.19997000,askPrice=0.20013000,openPrice=0.20099000,highPrice=0.20175000,lowPrice=0.19806000,volume=1334786.20000000,openTime=1590202113958,closeTime=1590288513958,firstId=569486,lastId=570577,count=1092]
TickerStatistics[symbol=ADABUSD,priceChange=-0.00027000,priceChangePercent=-0.480,weightedAvgPrice=0.05516193,prevClosePrice=0.05626000,lastPrice=0.05603000,bidPrice=0.05579000,askPrice=0.05586000,openPrice=0.05630000,highPrice=0.05663000,lowPrice=0.05434000,volume=1598792.70000000,openTime=1590202113563,closeTime=1590288513563,firstId=101234,lastId=101586,count=353]
TickerStatistics[symbol=XRPPAX,priceChange=-0.00097000,priceChangePercent=-0.482,weightedAvgPrice=0.19985213,prevClosePrice=0.20086000,lastPrice=0.20010000,bidPrice=0.19993000,askPrice=0.20020000,openPrice=0.20107000,highPrice=0.20175000,lowPrice=0.19677000,volume=204068.70000000,openTime=1590202094571,closeTime=1590288494571,firstId=998088,lastId=998191,count=104]
TickerStatistics[symbol=ETHBUSD,priceChange=-1.02000000,priceChangePercent=-0.485,weightedAvgPrice=207.42882947,prevClosePrice=210.47000000,lastPrice=209.28000000,bidPrice=209.18000000,askPrice=209.36000000,openPrice=210.30000000,highPrice=211.00000000,lowPrice=204.67000000,volume=8127.12810000,openTime=1590202111754,closeTime=1590288511754,firstId=1700559,lastId=1706556,count=5998]
TickerStatistics[symbol=ZECBNB,priceChange=-0.01400000,priceChangePercent=-0.488,weightedAvgPrice=2.86248955,prevClosePrice=2.87600000,lastPrice=2.85500000,bidPrice=2.84600000,askPrice=2.85800000,openPrice=2.86900000,highPrice=2.88300000,lowPrice=2.83400000,volume=103.58900000,openTime=1590202086340,closeTime=1590288486340,firstId=348598,lastId=348714,count=117]
TickerStatistics[symbol=ETHUSDT,priceChange=-1.03000000,priceChangePercent=-0.490,weightedAvgPrice=207.60473807,prevClosePrice=210.29000000,lastPrice=209.22000000,bidPrice=209.21000000,askPrice=209.25000000,openPrice=210.25000000,highPrice=210.85000000,lowPrice=204.55000000,volume=470588.82845000,openTime=1590202114848,closeTime=1590288514848,firstId=149922914,lastId=150072416,count=149503]
TickerStatistics[symbol=BNBBTC,priceChange=-0.00000890,priceChangePercent=-0.491,weightedAvgPrice=0.00180010,prevClosePrice=0.00181140,lastPrice=0.00180270,bidPrice=0.00180270,askPrice=0.00180280,openPrice=0.00181160,highPrice=0.00181490,lowPrice=0.00178940,volume=626730.37000000,openTime=1590202113230,closeTime=1590288513230,firstId=78352221,lastId=78399576,count=47356]
